# Results file for TESS LC simulation shuffled noisy data in Batch1
#     Column 1: ID
#     Column 2: TESS magnitude
#     Column 3: Cadence (sec)
#     Column 4: Observing duration (days)
#     Column 5: Elicptic latitude (deg)
#     Column 6: Ecliptic longitude (deg)
#     Column 7: Teff (K)
#     Column 8: Teff error (K)
#     Column 9: logg (cgs)
#     Column 10: logg error (cgs)
#     Column 11: Type (may include subtype separated by ;)
#     
Star602, 5.10, 1800, 27.40, 7.86, 159.55, 3967, 300, -999.00, -999.00,  Trans/Eclipse
Star603, 11.30, 1800, 27.38, 32.44, 108.08, 4621, 200, 3.14, 0.10,  Solar-like
Star604, 4.70, 1800, 27.38, 20.32, 216.21, 5436, 200, -999.00, -999.00,  Trans/Eclipse
Star605, 16.60, 120, 27.40, 25.99, 101.26, 13930, 80, 4.35, 0.12,  SPB
Star606, 3.10, 1800, 27.38, 14.86, 88.74, 6020, 200, -999.00, -999.00,  Trans/Eclipse
Star607, 12.80, 120, 27.40, 39.62, 152.55, 16420, 140, 4.00, 0.15,  SPB
Star608, 4.60, 1800, 54.77, 67.15, 195.12, 4999, 200, 4.56, 0.10,  Solar-like;Trans/Eclipse;Flare
Star609, 8.70, 120, 27.40, 20.67, 81.07, 18440, 180, 3.91, 0.17,  SPB
Star610, 9.90, 120, 27.40, 15.19, 27.33, 34040, 100, 4.10, 0.10,  bCep
Star611, 13.50, 120, 27.40, 19.70, 216.20, 8748, 200, 4.45, 0.10,  Solar-like;Trans/Eclipse
Star612, 7.00, 1800, 54.77, 63.65, 302.72, 5535, 200, -999.00, -999.00,  Trans/Eclipse
Star613, 15.50, 120, 27.40, 30.61, 328.57, 16368, 100, 4.22, 0.10,  SPB
Star614, 16.00, 1800, 27.38, 25.32, 91.79, 4642, 200, 3.22, 0.10,  Solar-like
Star615, 12.00, 1800, 27.40, 29.86, 139.53, 5358, 300, -999.00, -999.00,  Trans/Eclipse
Star616, 5.30, 1800, 27.40, 26.98, 276.36, 8000, 200, -999.00, -999.00,  Trans/Eclipse
Star617, 8.90, 1800, 54.77, 66.35, 54.06, 6556, 200, -999.00, -999.00,  RR Lyrae; ab type
Star618, 6.50, 120, 27.40, 6.37, 37.17, 17258, 100, 4.16, 0.10,  SPB
Star619, 5.20, 120, 54.80, 59.44, 38.04, 9885, 100, 4.15, 0.10,  SPB
Star620, 14.30, 1800, 27.38, 12.18, 130.73, 7498, 100, -999.00, -999.00,  dSct
Star621, 10.20, 20, 137.00, 75.10, 284.58, 8000, 200, -999.00, -999.00,  Trans/Eclipse
Star622, 11.90, 120, 27.40, 17.21, 18.67, 13930, 80, 4.35, 0.12,  SPB
Star623, 13.40, 1800, 82.19, 71.06, 14.15, 7498, 100, -999.00, -999.00,  dSct
Star624, 12.10, 20, 27.40, 38.58, 270.25, 5252, 200, -999.00, -999.00,  Trans/Eclipse
Star625, 16.70, 120, 27.40, 27.09, 135.12, 12161, 100, 4.28, 0.10,  SPB
Star626, 6.20, 1800, 27.38, 44.60, 66.37, 2993, 250, -999.00, -999.00,  LPV;SR
Star627, 6.60, 1800, 27.38, 32.53, 216.21, 7757, 200, -999.00, -999.00,  Trans/Eclipse
Star628, 6.10, 1800, 27.38, 29.52, 189.16, 4601, 200, 3.16, 0.10,  Solar-like
Star629, 5.60, 1800, 27.40, 15.15, 297.27, 7498, 100, -999.00, -999.00,  gDor
Star630, 6.80, 1800, 27.38, 47.49, 200.60, 7373, 258, 4.14, 0.40,  dSct+gDor hybrid
Star631, 8.30, 1800, 27.38, 43.27, 100.76, 6176, 300, -999.00, -999.00,  Trans/Eclipse
Star632, 13.10, 120, 27.40, 39.68, 124.95, 15210, 110, 4.14, 0.14,  SPB
Star633, 15.10, 120, 27.40, 11.02, 63.18, 14554, 100, 4.00, 0.10,  SPB
Star634, 11.70, 1800, 54.77, 48.49, 270.23, 7677, 268, 3.61, 0.40,  dSct+gDor hybrid
Star635, 9.20, 1800, 27.37, 44.95, 252.53, 5181, 200, -999.00, -999.00,  Trans/Eclipse
Star636, 2.40, 1800, 27.38, 30.09, 128.68, 7834, 200, 3.98, 0.10,  Solar-like
Star637, 2.60, 1800, 27.40, 18.50, 0.00, 4836, 200, -999.00, -999.00,  Trans/Eclipse
Star638, 6.30, 1800, 27.38, 48.05, 211.01, 7328, 100, -999.00, -999.00,  dSct
Star639, 9.90, 1800, 27.38, 33.45, 189.18, 6806, 200, -999.00, -999.00,  RR Lyrae; ab type
Star640, 8.30, 1800, 27.38, 14.98, 108.08, 6193, 300, -999.00, -999.00,  Trans/Eclipse
Star641, 8.30, 1800, 27.38, 26.95, 62.35, 2530, 250, -999.00, -999.00,  LPV;MIRA
Star642, 3.20, 1800, 27.37, 42.92, 249.82, 6096, 200, -999.00, -999.00,  RR Lyrae; ab type
Star643, 12.10, 120, 27.40, 15.30, 18.49, 13690, 70, 4.23, 0.12,  SPB
Star644, 8.20, 1800, 27.38, 43.18, 309.84, 6815, 200, -999.00, -999.00,  RR Lyrae; ab type
Star645, 7.20, 20, 27.40, 11.83, 48.13, 8000, 200, -999.00, -999.00,  Trans/Eclipse
Star646, 5.20, 120, 27.40, 16.42, 99.04, 17258, 100, 4.16, 0.10,  SPB
Star647, 13.70, 1800, 27.38, 27.11, 197.13, 5500, 200, 3.42, 0.10,  Solar-like
Star648, 7.50, 120, 27.40, 6.07, 81.07, 27289, 100, 4.08, 0.10,  SPB
Star649, 14.40, 120, 27.40, 17.23, 336.31, 15210, 110, 4.14, 0.14,  SPB
Star650, 10.80, 1800, 27.38, 50.23, 124.57, 7181, 211, 4.07, 0.40,  gDor
Star651, 5.90, 1800, 27.38, 53.50, 305.58, 5252, 200, -999.00, -999.00,  Trans/Eclipse
Star652, 2.70, 120, 54.80, 64.98, 135.12, 5824, 200, 4.41, 0.10,  Solar-like;Flare
Star653, 9.50, 1800, 27.38, 12.78, 44.29, 5587, 200, 3.81, 0.10,  Solar-like
Star654, 2.30, 1800, 27.38, 29.67, 197.58, 14050, 80, 4.20, 0.12,  SPB
Star655, 7.60, 1800, 27.40, 38.92, 135.12, 7567, 264, 4.11, 0.40,  dSct+gDor hybrid
Star656, 7.60, 1800, 27.37, 51.53, 270.23, 5090, 200, -999.00, -999.00,  Trans/Eclipse
Star657, 6.00, 1800, 27.38, 47.85, 189.18, 5580, 300, -999.00, -999.00,  Trans/Eclipse
Star658, 13.40, 1800, 27.40, 30.18, 155.70, 4825, 300, -999.00, -999.00,  Trans/Eclipse
Star659, 10.70, 1800, 27.38, 55.54, 170.52, 7505, 262, 3.82, 0.40,  dSct+gDor hybrid
Star660, 6.40, 1800, 27.37, 28.39, 267.39, 5696, 200, -999.00, -999.00,  Trans/Eclipse
Star661, 6.50, 120, 27.40, 11.57, 324.30, 14680, 90, 4.16, 0.13,  SPB
Star662, 11.50, 120, 54.80, 58.87, 219.89, 11776, 100, 4.26, 0.10,  SPB
Star663, 9.20, 1800, 27.38, 32.27, 307.84, 6791, 300, -999.00, -999.00,  Trans/Eclipse
Star664, 8.40, 1800, 27.38, 24.82, 54.04, 7695, 269, 3.88, 0.40,  dSct+gDor hybrid
Star665, 10.20, 1800, 54.77, 70.07, 312.53, 7529, 263, 3.59, 0.40,  dSct+gDor hybrid
Star666, 15.00, 1800, 54.79, 58.56, 309.40, 7498, 100, -999.00, -999.00,  dSct
Star667, 7.50, 1800, 27.38, 19.06, 216.21, 6141, 200, -999.00, -999.00,  Trans/Eclipse
Star668, 7.00, 1800, 27.38, 51.67, 117.51, 4888, 200, -999.00, -999.00,  Trans/Eclipse
Star669, 5.90, 1800, 191.79, 75.95, 195.65, 8026, 280, 3.87, 0.40,  dSct
Star670, 11.90, 1800, 27.40, 23.04, 153.06, 6132, 300, -999.00, -999.00,  Trans/Eclipse
Star671, 9.50, 1800, 27.38, 15.63, 324.29, 5777, 200, -999.00, -999.00,  Trans/Eclipse
Star672, 13.40, 120, 82.20, 69.02, 144.62, 21134, 100, 4.43, 0.10,  SPB
Star673, 6.40, 1800, 54.77, 48.30, 102.05, 6453, 200, 3.99, 0.10,  Solar-like
Star674, 13.30, 1800, 27.40, 38.31, 2.01, 6268, 200, -999.00, -999.00,  RR Lyrae; ab type
Star675, 8.90, 1800, 356.19, 81.10, 279.76, 4637, 200, 3.07, 0.10,  Solar-like
Star676, 2.90, 1800, 54.77, 51.82, 304.18, 13860, 70, 4.26, 0.12,  SPB
Star677, 6.40, 1800, 54.79, 34.95, 282.29, 6989, 200, -999.00, -999.00,  Trans/Eclipse
Star678, 9.10, 120, 27.40, 31.13, 54.05, 21134, 100, 4.43, 0.10,  SPB
Star679, 9.50, 1800, 27.38, 54.40, 328.99, 2672, 250, -999.00, -999.00,  LPV;SR
Star680, 9.80, 1800, 54.77, 49.41, 195.95, 7346, 257, 3.65, 0.40,  dSct+gDor hybrid
Star681, 5.80, 120, 27.40, 24.54, 297.27, 12941, 100, 4.22, 0.10,  SPB
Star682, 8.50, 1800, 27.38, 13.22, 324.31, 7498, 100, 4.24, 0.10,  dSct;Trans/Eclipse
Star683, 16.70, 1800, 27.38, 10.98, 214.25, 2900, 250, -999.00, -999.00,  LPV;SR
Star684, 16.00, 1800, 27.38, 41.46, 135.10, 7636, 200, -999.00, -999.00,  Trans/Eclipse
Star685, 16.50, 1800, 27.38, 22.29, 73.32, 3300, 250, -999.00, -999.00,  LPV;MIRA
Star686, 6.30, 120, 54.80, 65.66, 294.80, 15210, 110, 4.14, 0.14,  SPB
Star687, 12.10, 1800, 27.38, 29.86, 42.59, 8000, 200, -999.00, -999.00,  Trans/Eclipse
Star688, 5.40, 1800, 27.40, 32.41, 150.69, 6980, 200, -999.00, -999.00,  RR Lyrae; ab type
Star689, 6.60, 20, 54.80, 51.32, 81.07, 8000, 200, -999.00, -999.00,  Trans/Eclipse
Star690, 11.20, 1800, 356.19, 82.30, 25.74, 5672, 200, -999.00, -999.00,  Trans/Eclipse
Star691, 9.00, 1800, 356.19, 80.72, 324.72, 7112, 234, 4.36, 0.40,  dSct+gDor hybrid
Star692, 14.40, 120, 27.40, 15.42, 77.79, 13960, 80, 4.09, 0.13,  SPB
Star693, 14.00, 1800, 54.79, 47.61, 270.25, 8116, 200, 4.16, 0.10,  Solar-like
Star694, 15.90, 120, 27.40, 35.97, 6.80, 13860, 70, 4.26, 0.12,  SPB
Star695, 5.70, 1800, 27.38, 35.40, 31.61, 4535, 200, 3.06, 0.10,  Solar-like
Star696, 10.30, 1800, 54.77, 47.27, 76.98, 8643, 302, 3.85, 0.40,  dSct+gDor hybrid
Star697, 7.80, 1800, 27.38, 31.32, 229.87, 6505, 200, -999.00, -999.00,  RR Lyrae; ab type
Star698, 5.30, 1800, 27.38, 33.07, 38.60, 6028, 300, -999.00, -999.00,  Trans/Eclipse
Star699, 12.90, 120, 27.40, 7.14, 280.86, 33113, 100, 3.93, 0.10,  bCep
Star700, 10.90, 1800, 27.38, 12.04, 132.03, 2630, 250, -999.00, -999.00,  LPV;MIRA
Star701, 2.60, 1800, 27.37, 28.21, 268.10, 5654, 200, -999.00, -999.00,  Trans/Eclipse
Star702, 8.00, 1800, 27.38, 24.11, 81.08, 6787, 200, -999.00, -999.00,  Trans/Eclipse
Star703, 6.30, 1800, 54.79, 62.83, 137.21, 7498, 100, -999.00, -999.00,  dSct+gDor hybrid
Star704, 6.80, 1800, 27.38, 14.76, 324.31, 5522, 300, -999.00, -999.00,  Trans/Eclipse
Star705, 5.40, 1800, 27.38, 7.89, 299.85, 7498, 100, 4.24, 0.10,  dSct;Trans/Eclipse
Star706, 7.90, 1800, 54.79, 61.83, 123.31, 4888, 200, -999.00, -999.00,  Trans/Eclipse
Star707, 6.80, 120, 54.80, 39.87, 304.07, 16160, 130, 3.91, 0.16,  SPB
Star708, 3.40, 1800, 27.38, 48.39, 125.00, 5050, 200, -999.00, -999.00,  Trans/Eclipse
Star709, 14.80, 1800, 27.38, 36.92, 172.05, 4681, 200, 3.01, 0.10,  Solar-like
Star710, 3.40, 120, 27.40, 20.55, 99.49, 5685, 200, 3.51, 0.10,  Solar-like
Star711, 15.60, 1800, 27.38, 48.36, 207.54, 7227, 100, -999.00, -999.00,  dSct
Star712, 5.40, 1800, 54.79, 57.75, 258.15, 7498, 100, -999.00, -999.00,  dSct+gDor hybrid
Star713, 16.70, 1800, 27.37, 39.38, 243.90, 4929, 200, -999.00, -999.00,  Trans/Eclipse
Star714, 16.50, 120, 54.80, 39.86, 229.88, 13380, 60, 4.14, 0.12,  SPB
Star715, 15.60, 1800, 27.38, 19.03, 45.69, 7142, 300, -999.00, -999.00,  Trans/Eclipse
Star716, 14.30, 1800, 27.38, 30.40, 299.07, 6580, 200, -999.00, -999.00,  RR Lyrae; c type
Star717, 13.10, 1800, 27.38, 29.88, 77.21, 4830, 200, 2.94, 0.10,  Solar-like
Star718, 14.10, 1800, 356.19, 78.54, 211.58, 5800, 200, -999.00, -999.00,  Trans/Eclipse
Star719, 15.20, 1800, 54.77, 61.15, 86.03, 7277, 260, 4.30, 0.10,  gDor;Trans/Eclipse
Star720, 8.00, 1800, 27.38, 41.49, 204.15, 3242, 250, -999.00, -999.00,  LPV;MIRA
Star721, 5.10, 1800, 27.38, 33.80, 216.21, 6156, 200, -999.00, -999.00,  RR Lyrae; c type
Star722, 7.50, 1800, 27.38, 21.07, 194.45, 5619, 300, -999.00, -999.00,  Trans/Eclipse
Star723, 5.80, 1800, 54.77, 48.59, 81.32, 7515, 200, -999.00, -999.00,  Trans/Eclipse
Star724, 14.30, 1800, 27.40, 25.61, 283.21, 7008, 200, 3.95, 0.10,  Solar-like
Star725, 14.70, 1800, 27.38, 20.56, 80.46, 5048, 300, -999.00, -999.00,  Trans/Eclipse
Star726, 12.10, 1800, 54.77, 55.54, 135.10, 7385, 258, 4.05, 0.40,  dSct+gDor hybrid
Star727, 5.40, 1800, 27.38, 18.05, 212.66, 2841, 250, -999.00, -999.00,  LPV;SR
Star728, 13.20, 1800, 54.77, 55.44, 314.92, 8000, 200, -999.00, -999.00,  Trans/Eclipse
Star729, 8.30, 1800, 27.40, 23.32, 23.18, 34040, 100, 4.10, 0.10,  bCep
Star730, 13.30, 1800, 27.40, 9.49, 162.14, 6792, 200, -999.00, -999.00,  RR Lyrae; ab type
Star731, 5.80, 120, 27.40, 52.98, 312.27, 18440, 180, 3.91, 0.17,  SPB
Star732, 6.90, 1800, 54.79, 55.16, 270.25, 6902, 100, -999.00, -999.00,  dSct+gDor hybrid
Star733, 2.90, 1800, 27.38, 10.19, 54.06, 12941, 100, 4.22, 0.10,  SPB
Star734, 14.90, 1800, 27.40, 53.47, 12.27, 7010, 140, 3.82, 0.15,  dSct+gDor hybrid
Star735, 12.30, 1800, 54.79, 63.27, 189.16, 4919, 200, 3.50, 0.10,  Solar-like
Star736, 9.70, 120, 54.80, 58.43, 114.87, 10471, 100, 4.22, 0.10,  SPB
Star737, 7.40, 1800, 27.38, 35.50, 49.32, 5733, 200, 3.43, 0.10,  Solar-like
Star738, 14.90, 1800, 27.38, 30.08, 222.23, 7202, 222, 4.10, 0.40,  dSct+gDor hybrid
Star739, 12.40, 1800, 27.38, 49.15, 221.31, 7703, 269, 3.65, 0.40,  dSct
Star740, 7.00, 1800, 27.38, 21.39, 199.36, 4700, 200, 2.99, 0.10,  Solar-like
Star741, 16.90, 20, 27.40, 10.58, 265.29, 5800, 200, -999.00, -999.00,  Trans/Eclipse
Star742, 10.20, 1800, 109.58, 73.98, 136.41, 7162, 250, 3.97, 0.40,  dSct+gDor hybrid
Star743, 16.10, 20, 27.40, 42.85, 61.78, 5800, 200, -999.00, -999.00,  Trans/Eclipse
Star744, 15.70, 120, 27.40, 20.76, 135.12, 13243, 100, 4.19, 0.10,  SPB
Star745, 8.00, 1800, 27.37, 20.93, 243.23, 7498, 100, -999.00, -999.00,  dSct
Star746, 11.10, 1800, 27.38, 24.98, 54.06, 5148, 200, 3.07, 0.10,  Solar-like
Star747, 15.90, 120, 27.40, 18.95, 186.65, 14050, 80, 4.20, 0.12,  SPB
Star748, 11.50, 1800, 27.40, 8.36, 7.77, 2582, 250, -999.00, -999.00,  LPV;MIRA
Star749, 11.20, 1800, 27.38, 50.02, 80.56, 3400, 250, -999.00, -999.00,  LPV;MIRA
Star750, 8.10, 1800, 27.38, 40.32, 108.08, 6763, 213, 4.05, 0.40,  dSct+gDor hybrid
Star751, 13.00, 20, 27.40, 10.20, 247.51, 7353, 200, -999.00, -999.00,  Trans/Eclipse
Star752, 5.00, 120, 27.40, 12.05, 189.17, 13380, 60, 4.14, 0.12,  SPB
Star753, 5.70, 1800, 54.77, 67.65, 247.28, 4579, 300, -999.00, -999.00,  Trans/Eclipse
Star754, 6.00, 1800, 27.40, 13.24, 139.00, 5520, 200, 3.81, 0.10,  Solar-like
Star755, 9.80, 1800, 246.58, 77.47, 132.13, 6439, 200, 4.35, 0.10,  Solar-like
Star756, 13.30, 20, 82.20, 71.09, 250.23, 5010, 200, -999.00, -999.00,  Trans/Eclipse
Star757, 6.10, 120, 27.40, 9.86, 189.17, 16210, 150, 4.15, 0.14,  SPB
Star758, 6.20, 1800, 27.38, 8.34, 323.74, 7604, 266, 4.13, 0.40,  dSct+gDor hybrid
Star759, 10.90, 1800, 27.38, 23.56, 203.44, 3449, 250, -999.00, -999.00,  LPV;SR
Star760, 15.30, 1800, 27.38, 47.58, 232.31, 8454, 295, 3.97, 0.40,  gDor
Star761, 9.90, 1800, 27.38, 13.05, 34.29, 7498, 100, -999.00, -999.00,  dSct
Star762, 16.20, 1800, 27.38, 31.24, 135.10, 7408, 259, 4.15, 0.40,  dSct+gDor hybrid
Star763, 13.10, 1800, 27.38, 7.96, 227.64, 6894, 200, 3.57, 0.10,  Solar-like
Star764, 2.30, 1800, 27.37, 16.40, 243.23, 5211, 200, 3.27, 0.10,  Solar-like
Star765, 8.50, 1800, 82.19, 71.11, 324.29, 5503, 300, -999.00, -999.00,  Trans/Eclipse
Star766, 12.10, 1800, 27.38, 22.31, 27.04, 6423, 200, 4.45, 0.10,  RR Lyrae; ab type;Trans/Eclipse
Star767, 10.70, 1800, 27.37, 6.40, 262.63, 5358, 300, -999.00, -999.00,  Trans/Eclipse
Star768, 7.60, 1800, 27.38, 37.78, 316.07, 4929, 200, -999.00, -999.00,  Trans/Eclipse
Star769, 4.90, 120, 27.40, 10.96, 177.93, 6463, 200, 4.36, 0.10,  Solar-like
Star770, 4.10, 1800, 54.79, 61.64, 187.65, 26730, 100, 3.67, 0.10,  bCep
Star771, 14.80, 1800, 54.79, 59.37, 284.45, 5380, 300, -999.00, -999.00,  Trans/Eclipse
Star772, 15.30, 1800, 27.38, 17.07, 189.16, 7073, 253, 4.37, 0.10,  dSct+gDor hybrid;Trans/Eclipse
Star773, 11.50, 1800, 27.37, 7.30, 243.23, 4579, 300, -999.00, -999.00,  Trans/Eclipse
Star774, 14.40, 1800, 27.40, 33.18, 17.59, 3433, 250, -999.00, -999.00,  LPV;MIRA
Star775, 2.70, 1800, 27.37, 56.18, 248.70, 4888, 200, -999.00, -999.00,  Trans/Eclipse
Star776, 13.40, 120, 27.40, 31.23, 145.29, 13930, 80, 4.35, 0.12,  SPB
Star777, 13.60, 1800, 27.38, 28.88, 39.87, 5297, 200, 3.80, 0.10,  Solar-like
Star778, 10.40, 1800, 54.77, 63.99, 232.05, 6307, 200, -999.00, -999.00,  RR Lyrae; c type
Star779, 14.20, 1800, 27.40, 19.55, 290.06, 6212, 200, -999.00, -999.00,  RR Lyrae; ab type
Star780, 13.70, 1800, 27.38, 30.81, 95.43, 5737, 300, -999.00, -999.00,  Trans/Eclipse
Star781, 15.80, 1800, 27.38, 10.23, 233.09, 2527, 250, -999.00, -999.00,  LPV;SR
Star782, 9.10, 1800, 356.19, 78.29, 11.99, 7294, 255, 4.03, 0.40,  gDor
Star783, 15.80, 120, 54.80, 50.88, 215.04, 13960, 80, 4.09, 0.13,  SPB
Star784, 6.30, 1800, 82.19, 70.88, 297.27, 4918, 300, -999.00, -999.00,  Trans/Eclipse
Star785, 12.70, 1800, 27.38, 51.40, 30.79, 6811, 200, 3.86, 0.10,  Solar-like
Star786, 6.70, 1800, 27.38, 14.25, 34.69, 5563, 200, -999.00, -999.00,  Trans/Eclipse
Star787, 7.90, 1800, 27.38, 28.69, 72.30, 7373, 258, 4.14, 0.40,  dSct+gDor hybrid
Star788, 12.00, 1800, 27.37, 54.28, 269.25, 6793, 200, 4.31, 0.10,  Solar-like
Star789, 10.90, 1800, 27.40, 36.86, 3.95, 5963, 200, 3.72, 0.10,  Solar-like
Star790, 10.30, 1800, 27.38, 22.00, 351.31, 7320, 256, 3.76, 0.40,  dSct+gDor hybrid
Star791, 7.10, 1800, 27.38, 19.92, 324.29, 5677, 300, -999.00, -999.00,  Trans/Eclipse
Star792, 16.60, 1800, 27.38, 26.07, 339.53, 4715, 200, 3.42, 0.10,  Solar-like
Star793, 1.20, 1800, 27.38, 9.89, 123.29, 5774, 200, 4.36, 0.10,  Solar-like;Flare
Star794, 6.20, 120, 27.40, 49.06, 27.02, 13380, 60, 4.14, 0.12,  SPB
Star795, 16.30, 1800, 54.77, 51.86, 210.17, 7797, 200, -999.00, -999.00,  Trans/Eclipse
Star796, 12.80, 120, 27.40, 17.60, 90.63, 11990, 60, 4.27, 0.09,  SPB
Star797, 5.50, 120, 54.80, 54.99, 192.31, 13930, 80, 4.35, 0.12,  SPB
Star798, 15.10, 120, 27.40, 22.57, 201.82, 16210, 150, 4.15, 0.14,  SPB
Star799, 5.50, 120, 82.20, 71.57, 108.88, 13960, 80, 4.09, 0.13,  SPB
Star800, 12.70, 1800, 27.38, 18.89, 172.02, 5661, 300, -999.00, -999.00,  Trans/Eclipse
Star801, 13.00, 1800, 27.38, 41.45, 169.78, 7294, 100, -999.00, -999.00,  dSct+gDor hybrid
Star802, 7.90, 1800, 54.77, 59.23, 333.52, 6869, 200, -999.00, -999.00,  RR Lyrae; ab type
Star803, 10.20, 1800, 27.40, 18.86, 0.00, 5100, 200, 3.20, 0.10,  Solar-like
Star804, 6.50, 1800, 27.40, 47.51, 162.14, 6132, 300, -999.00, -999.00,  Trans/Eclipse
Star805, 12.40, 1800, 54.77, 57.10, 216.18, 8000, 200, 4.18, 0.10,  Trans/Eclipse
Star806, 5.90, 1800, 27.38, 25.01, 64.59, 5381, 300, -999.00, -999.00,  Trans/Eclipse
Star807, 6.60, 1800, 27.40, 58.07, 27.02, 5380, 300, -999.00, -999.00,  Trans/Eclipse
Star808, 8.30, 1800, 27.38, 33.49, 61.87, 7706, 269, 3.56, 0.40,  dSct
Star809, 12.00, 1800, 82.17, 71.21, 98.58, 5145, 200, -999.00, -999.00,  Trans/Eclipse
Star810, 6.80, 1800, 54.77, 62.07, 59.44, 5048, 300, -999.00, -999.00,  Trans/Eclipse
Star811, 8.20, 1800, 27.38, 49.19, 83.79, 5429, 200, 4.55, 0.10,  Solar-like;Flare
Star812, 8.20, 20, 27.40, 30.51, 189.17, 7878, 200, 4.18, 0.10,  Trans/Eclipse
Star813, 12.50, 1800, 27.38, 15.78, 135.10, 8127, 284, 3.73, 0.40,  dSct
Star814, 14.60, 1800, 27.38, 40.07, 223.81, 7161, 201, 4.23, 0.40,  gDor
Star815, 17.00, 1800, 27.38, 51.80, 108.10, 7305, 239, 4.17, 0.40,  dSct+gDor hybrid
Star816, 5.40, 1800, 27.38, 15.00, 330.73, 5735, 300, -999.00, -999.00,  Trans/Eclipse
Star817, 9.60, 1800, 27.38, 15.05, 29.37, 7498, 100, -999.00, -999.00,  dSct
Star818, 15.80, 120, 27.40, 6.43, 243.22, 22438, 100, 4.25, 0.10,  hybrid
Star819, 6.40, 1800, 27.38, 21.82, 323.15, 8000, 200, -999.00, -999.00,  Trans/Eclipse
Star820, 11.00, 1800, 27.38, 8.40, 327.39, 7466, 261, 4.22, 0.40,  dSct+gDor hybrid
Star821, 16.20, 120, 356.20, 78.07, 229.91, 13121, 100, 4.14, 0.10,  SPB
Star822, 9.70, 1800, 27.38, 35.55, 297.29, 7311, 100, -999.00, -999.00,  dSct
Star823, 4.20, 1800, 82.19, 67.50, 21.49, 7313, 200, -999.00, -999.00,  Trans/Eclipse
Star824, 8.10, 1800, 82.19, 71.47, 216.18, 5800, 200, -999.00, -999.00,  Trans/Eclipse
Star825, 12.40, 1800, 27.40, 22.73, 297.27, 2511, 250, -999.00, -999.00,  LPV;SR
Star826, 6.50, 1800, 27.38, 18.83, 135.09, 5917, 200, 3.52, 0.10,  Solar-like
Star827, 5.80, 120, 54.80, 55.32, 135.12, 16420, 140, 4.00, 0.15,  SPB
Star828, 8.50, 1800, 27.38, 16.71, 108.10, 7797, 200, -999.00, -999.00,  Trans/Eclipse
Star829, 11.50, 120, 54.80, 61.71, 198.89, 21134, 100, 4.43, 0.10,  SPB
Star830, 8.70, 120, 27.40, 36.99, 287.12, 16420, 140, 4.00, 0.15,  SPB
Star831, 10.80, 1800, 54.79, 54.54, 22.39, 4999, 200, 3.79, 0.10,  Solar-like
Star832, 5.10, 120, 27.40, 15.51, 216.20, 10471, 100, 4.22, 0.10,  SPB
Star833, 14.80, 120, 356.20, 78.29, 301.73, 16160, 130, 3.91, 0.16,  SPB
Star834, 9.90, 1800, 27.37, 14.42, 244.65, 5656, 200, -999.00, -999.00,  Trans/Eclipse
Star835, 16.70, 120, 27.40, 46.54, 39.13, 14554, 100, 4.00, 0.10,  SPB
Star836, 12.70, 1800, 27.38, 22.62, 341.59, 5656, 200, -999.00, -999.00,  Trans/Eclipse
Star837, 6.80, 20, 27.40, 27.29, 282.89, 5979, 200, -999.00, -999.00,  Trans/Eclipse
Star838, 12.50, 1800, 27.40, 25.77, 144.32, 3282, 250, -999.00, -999.00,  LPV;MIRA
Star839, 5.40, 1800, 27.40, 21.33, 286.94, 6902, 100, -999.00, -999.00,  dSct+gDor hybrid
Star840, 5.80, 1800, 27.38, 25.79, 189.16, 6799, 200, -999.00, -999.00,  RR Lyrae; c type
Star841, 14.80, 1800, 27.38, 32.77, 324.29, 5619, 300, -999.00, -999.00,  Trans/Eclipse
Star842, 16.90, 120, 27.40, 20.16, 189.17, 14680, 90, 4.16, 0.13,  SPB
Star843, 5.60, 1800, 54.79, 59.95, 270.25, 7214, 237, 4.15, 0.40,  dSct+gDor hybrid
Star844, 1.50, 1800, 27.38, 8.91, 55.22, 14050, 80, 4.20, 0.12,  SPB
Star845, 13.20, 120, 27.40, 23.40, 263.06, 14092, 100, 4.23, 0.10,  SPB
Star846, 15.40, 1800, 27.38, 12.77, 168.14, 7568, 264, 4.23, 0.10,  dSct;Trans/Eclipse
Star847, 5.30, 1800, 27.38, 8.41, 54.04, 5804, 300, -999.00, -999.00,  Trans/Eclipse
Star848, 15.80, 1800, 54.77, 66.06, 320.98, 3267, 250, -999.00, -999.00,  LPV;SR
Star849, 10.40, 1800, 27.40, 22.54, 294.72, 6780, 186, 4.02, 0.40,  dSct+gDor hybrid
Star850, 7.40, 1800, 27.38, 51.80, 349.03, 6197, 200, -999.00, -999.00,  RR Lyrae; ab type
Star851, 7.40, 1800, 27.37, 37.86, 266.03, 3078, 250, -999.00, -999.00,  LPV;SR
Star852, 6.90, 1800, 27.38, 24.26, 108.08, 4400, 200, -999.00, -999.00,  Trans/Eclipse
Star853, 15.70, 1800, 54.77, 61.09, 65.40, 4642, 200, 2.82, 0.10,  Solar-like
Star854, 7.20, 120, 27.40, 23.63, 198.76, 11990, 60, 4.27, 0.09,  SPB
Star855, 10.70, 1800, 27.38, 8.98, 175.91, 5358, 300, -999.00, -999.00,  Trans/Eclipse
Star856, 15.10, 1800, 27.38, 27.13, 84.55, 7022, 200, -999.00, -999.00,  RR Lyrae; c type
